t,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,power.limit,clocks.sm,temperature.gpu
49159.92,93,47,45849,81920,377.67,400.00,1410,56
49165.03,100,50,45849,81920,366.85,400.00,1410,55
49170.13,100,49,45849,81920,257.96,400.00,1410,51
49175.19,65,36,45849,81920,88.38,400.00,1410,44
49180.24,100,60,45849,81920,288.58,400.00,1410,50
49185.3,100,65,45849,81920,305.11,400.00,1410,51
49190.36,100,68,45849,81920,312.16,400.00,1410,51
49195.42,100,54,45849,81920,365.69,400.00,1410,54
49200.48,100,37,45849,81920,359.38,400.00,1395,56
49205.54,97,72,45849,81920,360.64,400.00,1410,54
49210.6,100,50,45849,81920,349.21,400.00,1410,54
49215.66,100,50,45849,81920,314.03,400.00,1410,54
49220.72,100,50,45849,81920,324.15,400.00,1410,55
49225.82,100,50,45849,81920,320.14,400.00,1410,55
49230.89,100,49,45849,81920,260.71,400.00,1410,51
49235.97,100,55,45849,81920,273.12,400.00,1410,50
49241.04,100,59,45849,81920,281.62,400.00,1410,50
49246.09,100,63,45849,81920,291.07,400.00,1410,50
49251.15,100,66,45849,81920,299.29,400.00,1410,50
49256.22,100,49,45849,81920,356.89,400.00,1410,54
49261.28,100,45,45849,81920,404.63,400.00,1380,57
49266.34,100,51,45849,81920,325.17,400.00,1410,54
49271.39,100,55,45849,81920,365.99,400.00,1410,54
49276.45,100,51,45849,81920,352.90,400.00,1410,55
49281.51,100,51,45849,81920,324.30,400.00,1410,55
49286.57,100,51,45849,81920,258.71,400.00,1410,50
49291.63,100,57,45849,81920,269.29,400.00,1410,50
49296.68,100,60,45849,81920,287.71,400.00,1410,50
49301.74,100,63,45849,81920,294.74,400.00,1410,50
49306.8,0,0,45849,81920,87.66,400.00,1410,43
49311.86,100,49,45849,81920,362.35,400.00,1395,54
49316.92,100,37,45849,81920,372.14,400.00,1395,57
49321.96,100,51,45849,81920,363.61,400.00,1410,55
49327.02,100,51,45849,81920,354.59,400.00,1410,54
49332.08,97,68,45849,81920,284.10,400.00,1410,54
49337.15,100,51,45849,81920,191.68,400.00,1410,54
49342.21,100,52,45849,81920,264.39,400.00,1410,50
49347.27,100,58,45849,81920,278.95,400.00,1410,50
49352.32,100,63,45849,81920,295.95,400.00,1410,51
49357.38,100,66,45849,81920,300.79,400.00,1410,51
49362.44,0,0,45849,81920,86.75,400.00,1410,42
49367.5,100,50,45849,81920,362.08,400.00,1395,55
49372.55,100,37,45849,81920,382.84,400.00,1410,58
49377.61,100,49,45849,81920,348.71,400.00,1410,55
49382.66,100,50,45849,81920,356.49,400.00,1410,55
49387.72,100,50,45849,81920,329.84,400.00,1395,53
49392.78,100,51,45849,81920,330.38,400.00,1410,54
49397.84,100,54,45849,81920,267.48,400.00,1410,50
49402.9,100,57,45849,81920,264.24,400.00,1410,49
49407.96,100,58,45849,81920,265.12,400.00,1410,49
49413.02,100,61,45849,81920,274.75,400.00,1410,49
49418.07,100,55,45849,81920,337.75,400.00,1395,53
49423.13,100,44,45849,81920,384.11,400.00,1395,57
49428.18,100,51,45849,81920,327.14,400.00,1410,55
49433.23,97,80,45849,81920,335.95,400.00,1410,54
49438.29,100,51,45849,81920,268.66,400.00,1395,52
49443.34,100,51,45849,81920,346.56,400.00,1410,54
49448.4,69,38,45849,81920,257.11,400.00,1410,50
49453.45,100,55,45849,81920,267.13,400.00,1410,50
49458.5,100,58,45849,81920,279.59,400.00,1410,49
49463.56,100,60,45849,81920,276.26,400.00,1410,49
49468.61,100,62,45849,81920,282.64,400.00,1410,49
49473.66,100,49,45849,81920,340.44,400.00,1410,54
49478.71,100,41,45849,81920,408.71,400.00,1395,57
49483.76,100,50,45849,81920,325.00,400.00,1410,54
49488.84,100,48,45849,81920,363.43,400.00,1395,53
49493.89,94,47,45849,81920,364.35,400.00,1410,55
49498.95,100,51,45849,81920,325.88,400.00,1410,55
49504.0,100,51,45849,81920,257.77,400.00,1410,50
49509.05,100,54,45849,81920,254.72,400.00,1410,48
49514.12,100,55,45849,81920,260.49,400.00,1410,48
49519.18,100,61,45849,81920,264.14,400.00,1410,48
49524.23,100,55,45849,81920,360.11,400.00,1410,53
49529.28,100,43,45849,81920,401.59,400.00,1410,56
49534.33,100,51,45849,81920,286.88,400.00,1410,52
49539.39,100,50,45849,81920,334.35,400.00,1410,54
49544.44,100,55,45849,81920,261.42,400.00,1395,51
49549.5,100,50,45849,81920,354.36,400.00,1410,54
49554.55,100,50,45849,81920,325.61,400.00,1410,54
49559.6,100,55,45849,81920,268.05,400.00,1410,50
49564.66,100,57,45849,81920,271.70,400.00,1410,50
49569.71,100,61,45849,81920,282.33,400.00,1410,51
49574.76,100,64,45849,81920,289.27,400.00,1410,51
49579.82,100,50,45849,81920,361.91,400.00,1410,56
49584.88,100,39,45849,81920,381.58,400.00,1410,59
49589.93,100,51,45849,81920,356.75,400.00,1410,57
49594.99,97,74,45849,81920,351.31,400.00,1410,57
49600.05,100,51,45849,81920,376.75,400.00,1410,58
49605.1,100,51,45849,81920,364.95,400.00,1410,57
49610.16,63,39,45849,81920,263.27,400.00,1410,53
49615.21,100,56,45849,81920,280.50,400.00,1410,52
49620.27,100,61,45849,81920,291.69,400.00,1410,52
49625.32,100,62,45849,81920,286.26,400.00,1410,50
49630.38,100,63,45849,81920,284.14,400.00,1410,50
49635.44,100,54,45849,81920,359.79,400.00,1410,55
49640.49,100,44,45849,81920,390.58,400.00,1395,57
49645.55,94,47,45849,81920,371.32,400.00,1410,56
49650.61,100,51,45849,81920,368.87,400.00,1410,55
49655.66,97,62,45849,81920,335.28,400.00,1410,55
49660.72,100,51,45849,81920,344.36,400.00,1410,55
49665.78,100,50,45849,81920,251.74,400.00,1410,51
49670.88,100,56,45849,81920,270.83,400.00,1410,50
49675.94,100,57,45849,81920,259.37,400.00,1410,49
49681.0,100,56,45849,81920,253.74,400.00,1410,48
49686.06,100,49,45849,81920,359.66,400.00,1410,53
49691.11,100,38,45849,81920,381.29,400.00,1410,56
49696.17,100,51,45849,81920,343.72,400.00,1410,53
49701.23,100,49,45849,81920,361.74,400.00,1365,56
49706.29,100,51,45849,81920,302.96,400.00,1410,54
49711.35,97,79,45849,81920,304.81,400.00,1410,54
49716.41,100,49,45849,81920,305.98,400.00,1410,54
49721.47,100,54,45849,81920,270.41,400.00,1410,51
49726.53,100,58,45849,81920,272.14,400.00,1410,50
49731.59,100,58,45849,81920,270.37,400.00,1410,49
49736.65,100,58,45849,81920,266.27,400.00,1410,48
49741.71,100,50,45849,81920,381.44,400.00,1410,55
49746.77,100,36,45849,81920,375.81,400.00,1410,57
49751.83,100,51,45849,81920,352.29,400.00,1410,54
49756.88,100,50,45849,81920,347.70,400.00,1410,55
49761.94,100,50,45849,81920,432.52,400.00,1395,54
49767.0,100,50,45849,81920,360.13,400.00,1410,55
49772.06,82,41,45849,81920,89.98,400.00,1410,47
49777.11,100,56,45849,81920,270.50,400.00,1410,50
49782.17,100,59,45849,81920,275.53,400.00,1410,50
49787.23,100,63,45849,81920,289.54,400.00,1410,50
49792.29,100,66,45849,81920,294.71,400.00,1410,50
49797.34,100,51,45849,81920,351.63,400.00,1410,55
49802.4,100,49,45849,81920,361.65,400.00,1395,56
49807.46,94,48,45849,81920,378.30,400.00,1410,55
49812.52,100,50,45849,81920,328.83,400.00,1410,55
49817.58,97,78,45849,81920,338.50,400.00,1410,55
49822.64,100,51,45849,81920,360.45,400.00,1410,54
49827.7,100,51,45849,81920,263.58,400.00,1410,50
49832.75,100,57,45849,81920,274.84,400.00,1410,50
49837.81,99,60,45849,81920,284.40,400.00,1410,50
49842.87,100,62,45849,81920,287.10,400.00,1410,50
49847.93,100,49,45849,81920,372.04,400.00,1410,52
49852.99,100,54,45849,81920,348.61,400.00,1410,55
49858.07,100,45,45849,81920,399.18,400.00,1410,57
49863.13,100,52,45849,81920,322.55,400.00,1410,55
49868.19,100,49,45849,81920,295.04,400.00,1410,52
49873.25,100,51,45849,81920,378.57,400.00,1410,55
49878.3,100,53,45849,81920,373.79,400.00,1410,55
49883.36,69,38,45849,81920,253.33,400.00,1410,50
49888.42,100,55,45849,81920,274.92,400.00,1410,50
49893.48,100,61,45849,81920,288.28,400.00,1410,50
49898.54,100,63,45849,81920,292.30,400.00,1410,50
49903.6,100,66,45849,81920,295.92,400.00,1410,50
49908.65,100,55,45849,81920,370.17,400.00,1410,55
49913.71,100,49,45849,81920,358.09,400.00,1410,57
49918.77,100,51,45849,81920,354.71,400.00,1410,55
49923.83,97,68,45849,81920,287.67,400.00,1410,52
49928.89,100,51,45849,81920,320.08,400.00,1410,55
49933.95,100,51,45849,81920,336.43,400.00,1410,55
49939.0,100,52,45849,81920,262.92,400.00,1410,50
49944.06,100,56,45849,81920,273.15,400.00,1410,50
49949.12,100,59,45849,81920,280.12,400.00,1410,50
49954.17,100,63,45849,81920,286.44,400.00,1410,50
49959.23,100,60,45849,81920,375.93,400.00,1410,52
49964.29,100,50,45849,81920,417.67,400.00,1395,55
49969.35,100,50,45849,81920,261.84,400.00,1410,51
49974.41,100,50,45849,81920,292.61,400.00,1395,52
49979.46,100,51,45849,81920,373.08,400.00,1410,55
49984.52,100,51,45849,81920,353.50,400.00,1410,54
49989.58,100,50,45849,81920,283.50,400.00,1395,52
49994.64,100,55,45849,81920,270.50,400.00,1410,50
49999.7,100,59,45849,81920,282.16,400.00,1410,50
50004.76,100,60,45849,81920,281.64,400.00,1410,50
50009.82,100,60,45849,81920,275.16,400.00,1410,49
50014.88,100,55,45849,81920,372.52,400.00,1380,53
50020.0,100,48,45849,81920,392.20,400.00,1395,56
50025.06,100,49,45849,81920,376.78,400.00,1395,53
50030.15,100,51,45849,81920,312.61,400.00,1410,54
50035.2,100,59,45849,81920,374.69,400.00,1410,56
50040.25,100,51,45849,81920,333.23,400.00,1410,55
50045.31,100,51,45849,81920,258.37,400.00,1410,50
50050.36,100,57,45849,81920,280.48,400.00,1410,50
50055.42,100,62,45849,81920,286.88,400.00,1410,50
50060.48,100,66,45849,81920,298.08,400.00,1410,50
50065.53,100,66,45849,81920,87.12,400.00,1410,44
50070.59,100,50,45849,81920,377.47,400.00,1410,55
50075.64,100,45,45849,81920,367.73,400.00,1410,57
50080.68,100,51,45849,81920,347.08,400.00,1410,55
50085.74,97,78,45849,81920,370.45,400.00,1410,55
50090.79,100,57,45849,81920,356.15,400.00,1410,55
50095.84,100,51,45849,81920,328.00,400.00,1410,55
50100.9,100,52,45849,81920,259.89,400.00,1410,50
50105.95,100,58,45849,81920,277.50,400.00,1410,50
50110.99,100,61,45849,81920,282.94,400.00,1410,50
50116.05,100,63,45849,81920,285.93,400.00,1410,50
50121.1,64,32,45849,81920,356.48,400.00,1410,51
50126.16,100,50,45849,81920,349.52,400.00,1410,55
50131.21,49,24,45849,81920,381.51,400.00,1410,54
50136.28,100,59,45849,81920,368.27,400.00,1410,56
50141.38,100,50,45849,81920,347.40,400.00,1410,54
50146.43,97,64,45849,81920,299.58,400.00,1395,54
50151.5,100,50,45849,81920,245.04,400.00,1410,54
50156.56,100,54,45849,81920,265.67,400.00,1410,50
50161.61,100,57,45849,81920,271.42,400.00,1410,50
50166.66,100,61,45849,81920,288.08,400.00,1410,51
50171.72,100,63,45849,81920,287.15,400.00,1410,51
50176.78,100,56,45849,81920,443.33,400.00,1395,55
50181.83,100,38,45849,81920,370.39,400.00,1395,58
50186.88,100,50,45849,81920,308.05,400.00,1410,56
50191.94,100,50,45849,81920,361.91,400.00,1410,57
50196.99,100,51,45849,81920,354.36,400.00,1410,56
50202.04,100,64,45849,81920,311.09,400.00,1410,55
50207.09,100,50,45849,81920,143.12,400.00,1410,50
50212.16,100,55,45849,81920,274.75,400.00,1410,51
50217.28,100,62,45849,81920,293.52,400.00,1410,51
50222.37,100,64,45849,81920,296.86,400.00,1410,51
50227.44,100,63,45849,81920,294.73,400.00,1410,51
50232.55,100,53,45849,81920,465.23,400.00,1380,56
50237.61,100,49,45849,81920,403.56,400.00,1380,58
50242.66,100,49,45849,81920,450.41,400.00,1365,55
50247.72,100,51,45849,81920,351.04,400.00,1410,55
50252.77,100,65,45849,81920,386.35,400.00,1410,56
50257.83,97,62,45849,81920,321.96,400.00,1410,54
50262.9,100,50,45849,81920,258.97,400.00,1410,50
50267.95,100,56,45849,81920,273.22,400.00,1410,50
50273.01,100,59,45849,81920,277.79,400.00,1410,50
50278.11,100,62,45849,81920,285.06,400.00,1410,49
50283.17,25,16,45849,81920,87.30,400.00,1410,43
50288.23,100,54,45849,81920,348.92,400.00,1395,55
50293.3,100,44,45849,81920,370.07,400.00,1395,57
50298.36,94,46,45849,81920,310.50,400.00,1395,53
50303.42,100,51,45849,81920,322.57,400.00,1410,55
50308.53,97,77,45849,81920,362.83,400.00,1410,55
50313.59,100,51,45849,81920,333.23,400.00,1410,54
50318.65,100,52,45849,81920,262.11,400.00,1410,50
50323.72,100,58,45849,81920,285.58,400.00,1410,50
50328.8,100,63,45849,81920,294.11,400.00,1410,50
50333.86,100,66,45849,81920,298.68,400.00,1410,51
50338.92,0,0,45849,81920,86.15,400.00,1410,44
50343.99,100,54,45849,81920,380.11,400.00,1410,55
50349.04,100,36,45849,81920,380.90,400.00,1410,58
50354.1,94,47,45849,81920,367.58,400.00,1410,56
50359.16,97,71,45849,81920,365.76,400.00,1410,55
50364.22,94,47,45849,81920,366.45,400.00,1365,57
50369.28,100,50,45849,81920,362.11,400.00,1410,55
50374.34,100,52,45849,81920,264.03,400.00,1410,50
50379.4,100,58,45849,81920,275.00,400.00,1410,50
50384.45,100,62,45849,81920,294.42,400.00,1410,50
50389.51,100,61,45849,81920,283.12,400.00,1410,50
50394.57,69,34,45849,81920,458.02,400.00,1395,51
50399.62,100,55,45849,81920,366.87,400.00,1410,55
50404.69,100,36,45849,81920,94.78,400.00,1395,52
50409.74,97,79,45849,81920,355.76,400.00,1410,54
50414.8,100,51,45849,81920,362.96,400.00,1410,55
50419.86,100,50,45849,81920,323.42,400.00,1410,55
50424.92,94,47,45849,81920,369.11,400.00,1410,56
50429.98,100,52,45849,81920,265.12,400.00,1410,50
50435.04,100,58,45849,81920,280.37,400.00,1410,50
50440.1,100,62,45849,81920,289.85,400.00,1410,50
50445.15,100,63,45849,81920,288.58,400.00,1410,50
50450.21,100,61,45849,81920,379.11,400.00,1335,54
50455.27,100,44,45849,81920,407.79,400.00,1380,57
50460.33,100,59,45849,81920,383.79,400.00,1410,55
50465.38,97,77,45849,81920,368.65,400.00,1410,55
50470.43,100,50,45849,81920,346.35,400.00,1410,55
50475.49,100,51,45849,81920,357.81,400.00,1410,55
50480.55,100,60,45849,81920,274.11,400.00,1380,53
50485.6,2,1,45849,81920,88.59,400.00,1410,47
50490.66,100,59,45849,81920,281.40,400.00,1410,50
50495.74,98,61,45849,81920,289.84,400.00,1410,50
50500.83,100,62,45849,81920,88.53,400.00,1410,45
50505.89,100,54,45849,81920,330.26,400.00,1410,53
50510.95,100,36,45849,81920,374.00,400.00,1365,56
50516.0,100,51,45849,81920,333.88,400.00,1410,54
50521.06,100,51,45849,81920,366.31,400.00,1410,55
50526.12,100,51,45849,81920,369.41,400.00,1410,55
50531.18,94,47,45849,81920,360.31,400.00,1380,54
50536.24,100,51,45849,81920,315.66,400.00,1410,55
50541.29,100,52,45849,81920,260.78,400.00,1410,50
50546.35,100,58,45849,81920,276.49,400.00,1410,49
50551.41,100,59,45849,81920,277.26,400.00,1410,49
50556.47,100,61,45849,81920,277.87,400.00,1410,49
50561.53,100,55,45849,81920,365.10,400.00,1410,54
50566.58,100,45,45849,81920,399.57,400.00,1395,56
50571.64,97,79,45849,81920,337.09,400.00,1410,53
50576.7,94,46,45849,81920,360.54,400.00,1410,55
50581.75,100,51,45849,81920,345.68,400.00,1410,54
50586.81,97,62,45849,81920,376.41,400.00,1410,55
50591.87,50,32,45849,81920,254.00,400.00,1410,50
50596.93,100,55,45849,81920,270.42,400.00,1410,50
50601.99,100,60,45849,81920,279.76,400.00,1410,49
50607.05,100,63,45849,81920,287.69,400.00,1410,50
50612.1,100,64,45849,81920,296.85,400.00,1410,50
50617.16,100,56,45849,81920,352.90,400.00,1380,54
50622.22,100,44,45849,81920,361.47,400.00,1410,56
50627.27,93,46,45849,81920,353.17,400.00,1410,55
50632.33,100,50,45849,81920,326.55,400.00,1410,55
50637.39,100,49,45849,81920,302.64,400.00,1395,53
50642.45,100,50,45849,81920,343.38,400.00,1410,55
50647.51,100,49,45849,81920,262.52,400.00,1410,50
50652.58,100,55,45849,81920,271.81,400.00,1410,50
50657.66,100,58,45849,81920,266.98,400.00,1410,49
50662.72,100,58,45849,81920,263.46,400.00,1410,48
50667.78,0,0,45849,81920,367.90,400.00,1410,50
50672.92,100,49,45849,81920,333.79,400.00,1395,54
50678.07,47,25,45849,81920,357.79,400.00,1410,54
50683.13,100,50,45849,81920,333.96,400.00,1410,54
50688.19,100,50,45849,81920,440.14,400.00,1410,54
50693.25,94,47,45849,81920,381.76,400.00,1410,55
50698.31,100,50,45849,81920,327.14,400.00,1410,55
50703.43,100,53,45849,81920,261.42,400.00,1410,50
50708.48,100,57,45849,81920,276.27,400.00,1410,49
50713.54,100,60,45849,81920,281.40,400.00,1410,49
50718.59,100,59,45849,81920,271.71,400.00,1410,49
50723.65,100,56,45849,81920,346.24,400.00,1395,53
50728.7,100,37,45849,81920,324.15,400.00,1395,56
50733.75,100,51,45849,81920,319.58,400.00,1410,54
50738.81,97,75,45849,81920,341.39,400.00,1410,54
50743.86,97,76,45849,81920,387.42,400.00,1395,54
50748.92,100,51,45849,81920,356.52,400.00,1410,55
50753.97,100,49,45849,81920,256.91,400.00,1410,50
50759.02,100,55,45849,81920,275.63,400.00,1410,50
50764.07,100,58,45849,81920,274.15,400.00,1410,49
50769.12,100,58,45849,81920,266.86,400.00,1410,48
50774.18,0,0,45849,81920,86.10,400.00,1410,41
50779.23,100,55,45849,81920,300.21,400.00,1395,53
50784.28,100,43,45849,81920,371.59,400.00,1380,55
50789.34,100,50,45849,81920,363.11,400.00,1410,54
50794.39,100,51,45849,81920,330.77,400.00,1410,53
50799.45,100,50,45849,81920,339.52,400.00,1410,54
50804.51,100,51,45849,81920,316.80,400.00,1410,54
50809.56,100,50,45849,81920,356.15,400.00,1410,54
50814.61,100,51,45849,81920,256.85,400.00,1410,50
50819.67,100,57,45849,81920,273.54,400.00,1410,49
50824.72,100,60,45849,81920,283.83,400.00,1410,49
50829.77,100,59,45849,81920,262.02,400.00,1410,48
50834.82,100,49,45849,81920,345.28,400.00,1395,52
50839.87,100,52,45849,81920,383.38,400.00,1410,56
50844.93,100,60,45849,81920,302.00,400.00,1410,52
50849.99,100,51,45849,81920,361.31,400.00,1410,54
50855.05,100,51,45849,81920,337.15,400.00,1410,54
50860.1,97,68,45849,81920,328.99,400.00,1410,55
50865.15,100,51,45849,81920,325.94,400.00,1410,56
50870.24,100,53,45849,81920,265.01,400.00,1410,51
50875.31,100,58,45849,81920,280.82,400.00,1410,52
50880.36,100,60,45849,81920,287.75,400.00,1410,52
50885.41,100,64,45849,81920,296.86,400.00,1410,52
50890.47,100,49,45849,81920,338.00,400.00,1395,56
50895.53,100,44,45849,81920,384.30,400.00,1395,59
50900.58,97,47,45849,81920,371.32,400.00,1410,57
50905.64,100,50,45849,81920,313.22,400.00,1410,56
50910.69,100,48,45849,81920,345.55,400.00,1410,56
50915.75,95,48,45849,81920,380.39,400.00,1410,57
50920.81,100,59,45849,81920,119.04,400.00,1410,53
50925.87,100,55,45849,81920,267.51,400.00,1410,50
50930.92,100,61,45849,81920,289.57,400.00,1410,51
50935.98,100,65,45849,81920,295.66,400.00,1410,51
50941.04,100,67,45849,81920,307.12,400.00,1410,51
50946.09,100,54,45849,81920,396.10,400.00,1410,55
50951.15,100,44,45849,81920,368.27,400.00,1410,57
50956.21,100,62,45849,81920,394.49,400.00,1410,54
50961.27,100,51,45849,81920,325.62,400.00,1410,55
50966.33,100,51,45849,81920,330.59,400.00,1410,55
50971.39,94,48,45849,81920,351.96,400.00,1410,55
50976.45,100,51,45849,81920,360.97,400.00,1410,56
50981.5,100,56,45849,81920,272.14,400.00,1410,50
50986.56,100,59,45849,81920,282.45,400.00,1410,50
50991.62,100,61,45849,81920,287.10,400.00,1410,50
50996.68,100,63,45849,81920,290.76,400.00,1410,50
51001.74,100,59,45849,81920,374.22,400.00,1410,55
51006.8,100,49,45849,81920,408.30,400.00,1380,57
51011.86,94,46,45849,81920,409.40,400.00,1395,52
51016.91,94,48,45849,81920,357.57,400.00,1410,56
51021.97,100,51,45849,81920,352.73,400.00,1410,55
51027.03,100,52,45849,81920,344.47,400.00,1410,55
51032.09,100,52,45849,81920,264.09,400.00,1410,50
51037.19,100,58,45849,81920,282.45,400.00,1410,50
51042.25,100,61,45849,81920,285.83,400.00,1410,50
51047.3,100,59,45849,81920,272.79,400.00,1410,49
51052.36,100,54,45849,81920,362.95,400.00,1410,52
51057.42,100,57,45849,81920,314.63,400.00,1395,54
51062.47,100,61,45849,81920,380.50,400.00,1410,53
51067.53,100,50,45849,81920,348.28,400.00,1410,54
51072.59,100,51,45849,81920,341.73,400.00,1410,55
51077.65,100,52,45849,81920,315.76,400.00,1410,54
51082.7,100,51,45849,81920,360.35,400.00,1410,55
51087.76,100,53,45849,81920,266.05,400.00,1410,49
51092.82,100,57,45849,81920,278.15,400.00,1410,49
51097.88,100,60,45849,81920,279.41,400.00,1410,49
51102.94,15,9,45849,81920,291.36,400.00,1410,47
51107.99,100,49,45849,81920,340.42,400.00,1410,53
51113.05,100,44,45849,81920,317.35,400.00,1395,55
51118.11,100,51,45849,81920,310.92,400.00,1410,54
51123.16,100,51,45849,81920,353.02,400.00,1410,55
51128.22,94,47,45849,81920,369.63,400.00,1410,56
51133.28,100,51,45849,81920,348.39,400.00,1410,55
51138.38,94,47,45849,81920,365.64,400.00,1410,56
51143.43,100,54,45849,81920,266.54,400.00,1410,50
51148.49,100,57,45849,81920,277.27,400.00,1410,50
51153.55,100,60,45849,81920,278.48,400.00,1410,49
51158.61,100,61,45849,81920,279.80,400.00,1410,49
51163.67,100,49,45849,81920,358.96,400.00,1395,54
51168.73,100,44,45849,81920,375.58,400.00,1410,57
51173.78,100,51,45849,81920,354.44,400.00,1410,54
51178.84,100,49,45849,81920,321.83,400.00,1410,54
51183.9,94,46,45849,81920,331.64,400.00,1380,56
51188.96,100,51,45849,81920,320.63,400.00,1410,55
51194.02,100,51,45849,81920,257.96,400.00,1410,50
51199.08,100,56,45849,81920,267.75,400.00,1410,50
51204.14,100,60,45849,81920,281.88,400.00,1410,49
51209.19,100,62,45849,81920,288.32,400.00,1410,50
51214.25,0,0,45849,81920,342.72,400.00,1410,50
51219.34,100,61,45849,81920,386.09,400.00,1410,55
51224.4,4,2,45849,81920,351.57,400.00,1410,50
51229.46,100,51,45849,81920,352.04,400.00,1410,55
51234.52,94,47,45849,81920,379.45,400.00,1380,55
51239.58,100,51,45849,81920,312.94,400.00,1410,54
51244.64,97,77,45849,81920,328.23,400.00,1410,54
51249.69,100,53,45849,81920,264.24,400.00,1410,50
51254.77,100,56,45849,81920,272.70,400.00,1410,49
51259.83,100,53,45849,81920,236.82,400.00,1410,47
51264.88,100,53,45849,81920,234.68,400.00,1410,46
51269.94,100,49,45849,81920,362.73,400.00,1410,54
51275.0,100,36,45849,81920,378.49,400.00,1395,57
51280.06,100,51,45849,81920,330.87,400.00,1410,53
51285.12,100,49,45849,81920,277.40,400.00,1410,52
51290.18,94,48,45849,81920,359.29,400.00,1410,54
51295.23,100,50,45849,81920,320.14,400.00,1410,54
51300.29,100,51,45849,81920,263.46,400.00,1410,50
51305.35,100,58,45849,81920,276.73,400.00,1410,50
51310.41,100,56,45849,81920,257.30,400.00,1410,49
51315.47,100,59,45849,81920,264.40,400.00,1410,48
51320.53,100,55,45849,81920,359.56,400.00,1410,53
51325.59,100,45,45849,81920,373.29,400.00,1395,56
51330.65,100,50,45849,81920,338.89,400.00,1410,53
51335.71,97,78,45849,81920,313.86,400.00,1410,54
51340.76,94,48,45849,81920,359.57,400.00,1395,55
51345.81,100,51,45849,81920,347.16,400.00,1410,54
51350.87,97,78,45849,81920,324.15,400.00,1410,54
51355.92,100,55,45849,81920,272.31,400.00,1410,50
51360.98,100,60,45849,81920,282.91,400.00,1410,50
51366.04,100,63,45849,81920,299.28,400.00,1410,50
51371.09,100,65,45849,81920,297.76,400.00,1410,50
51376.15,100,54,45849,81920,357.12,400.00,1410,54
51381.2,100,37,45849,81920,322.03,400.00,1395,56
51386.25,100,51,45849,81920,305.92,400.00,1410,54
51391.31,100,51,45849,81920,320.77,400.00,1410,54
51396.36,100,49,45849,81920,358.00,400.00,1410,54
51401.42,100,51,45849,81920,347.99,400.00,1410,55
51406.47,98,75,45849,81920,369.19,400.00,1410,55
51411.53,100,54,45849,81920,263.54,400.00,1410,50
51416.58,100,57,45849,81920,268.39,400.00,1410,49
51421.63,100,59,45849,81920,268.39,400.00,1410,49
51426.69,100,58,45849,81920,258.97,400.00,1410,47
51431.74,100,50,45849,81920,351.31,400.00,1410,54
51436.8,100,37,45849,81920,294.14,400.00,1395,56
51441.85,100,51,45849,81920,323.48,400.00,1410,54
51446.9,100,52,45849,81920,236.88,400.00,1410,54
51451.95,100,51,45849,81920,327.40,400.00,1410,53
51457.0,100,50,45849,81920,279.27,400.00,1395,52
51462.06,100,53,45849,81920,265.33,400.00,1410,50
51467.11,71,42,45849,81920,88.82,400.00,1410,45
51472.16,100,64,45849,81920,292.62,400.00,1410,50
51477.22,100,63,45849,81920,287.15,400.00,1410,50
51482.27,100,55,45849,81920,343.16,400.00,1410,52
51487.32,100,50,45849,81920,412.13,400.00,1395,54
51492.37,90,45,45849,81920,367.13,400.00,1410,54
51497.42,100,51,45849,81920,349.19,400.00,1410,54
51502.47,97,68,45849,81920,325.62,400.00,1410,54
51507.53,94,47,45849,81920,363.81,400.00,1410,55
51512.57,100,51,45849,81920,348.33,400.00,1410,55
51517.63,100,53,45849,81920,266.31,400.00,1410,50
51522.68,100,60,45849,81920,287.45,400.00,1410,50
51527.74,100,62,45849,81920,289.90,400.00,1410,50
51532.8,100,65,45849,81920,302.62,400.00,1410,50
51537.86,100,55,45849,81920,355.88,400.00,1410,53
51542.91,100,45,45849,81920,392.10,400.00,1380,57
51547.97,100,51,45849,81920,359.20,400.00,1410,54
51553.03,100,49,45849,81920,279.90,400.00,1395,54
51558.08,100,52,45849,81920,342.84,400.00,1410,54
51563.14,100,51,45849,81920,358.27,400.00,1410,56
51568.19,77,38,45849,81920,216.26,400.00,1410,52
51573.25,100,53,45849,81920,263.27,400.00,1410,51
51578.3,100,59,45849,81920,280.22,400.00,1410,51
51583.36,100,57,45849,81920,270.83,400.00,1410,50
51588.42,100,61,45849,81920,272.90,400.00,1410,50
51593.48,100,55,45849,81920,369.19,400.00,1410,55
51598.53,99,44,45849,81920,384.23,400.00,1410,57
51603.59,100,51,45849,81920,334.35,400.00,1410,54
51608.68,100,54,45849,81920,353.89,400.00,1410,54
51613.77,100,52,45849,81920,292.90,400.00,1410,54
51618.83,100,51,45849,81920,346.36,400.00,1410,54
51623.88,100,50,45849,81920,261.45,400.00,1410,50
51628.94,100,57,45849,81920,273.26,400.00,1410,50
51634.0,100,61,45849,81920,285.86,400.00,1410,50
51639.05,100,62,45849,81920,290.44,400.00,1410,50
51644.11,100,61,45849,81920,90.68,400.00,1410,45
51649.17,100,49,45849,81920,436.73,400.00,1395,54
51654.23,100,49,45849,81920,403.60,400.00,1380,57
51659.29,94,46,45849,81920,310.35,400.00,1395,54
51664.35,100,50,45849,81920,335.30,400.00,1410,54
51669.4,94,48,45849,81920,358.78,400.00,1410,56
51674.46,100,52,45849,81920,338.08,400.00,1410,54
